bench,bsz,kv_len,device_name,cache_size,mean,median,p25,p75
Absorbed_CacheCompressed,1,128,NVIDIA A100-PCIE-40GB,147456,0.0004178380499749134,0.00041774959093891084,0.0004177430433919653,0.0004178888270398602
Absorbed_CacheCompressed,1,256,NVIDIA A100-PCIE-40GB,294912,0.0004665943535510451,0.00046517892880365254,0.00046506666787900035,0.00046741432684939356
Absorbed_CacheCompressed,1,512,NVIDIA A100-PCIE-40GB,589824,0.0005491034843726084,0.0005491034843726084,0.0005490604716469533,0.0005491464970982634
Absorbed_CacheCompressed,1,1024,NVIDIA A100-PCIE-40GB,1179648,0.0007186797634931282,0.0007186797634931282,0.0007186134332441725,0.0007187460937420838
Absorbed_CacheCompressed,1,2048,NVIDIA A100-PCIE-40GB,2359296,0.0010819212929345668,0.0010776514909230173,0.0010765009600436316,0.001086072502657771
Absorbed_CacheCompressed,1,4096,NVIDIA A100-PCIE-40GB,4718592,0.001813098899632071,0.0018088997749146074,0.0018021830666111781,0.0018182551464997231
Absorbed_CacheCompressed,1,8192,NVIDIA A100-PCIE-40GB,9437184,0.0034160494330960013,0.0034164529107511043,0.0034100663452409207,0.0034222342597786336
Absorbed_CacheCompressed,1,16384,NVIDIA A100-PCIE-40GB,18874368,0.007419712534174323,0.007419712534174323,0.007415714696981013,0.007423710371367633
Absorbed_CacheCompressed,1,32768,NVIDIA A100-PCIE-40GB,37748736,0.01467434337163078,0.014656110387295484,0.014652656961698086,0.014665904059074818
Absorbed_CacheCompressed,1,65536,NVIDIA A100-PCIE-40GB,75497472,0.029261670517735185,0.029267381434328853,0.02921978366211988,0.02930926828994416
Absorbed_CacheCompressed,1,131072,NVIDIA A100-PCIE-40GB,150994944,0.05892403054749593,0.05892403054749593,0.05891910282080062,0.05892895827419124
Absorbed_CacheCompressed_MoveElision,1,32,NVIDIA A100-PCIE-40GB,36864,0.0003585594656566779,0.00035835518687963485,0.0003580248330254108,0.0003589919588994235
Absorbed_CacheCompressed_MoveElision,1,64,NVIDIA A100-PCIE-40GB,73728,0.0003534759883768856,0.0003535724321845919,0.0003531955920625478,0.0003538046065950766
Absorbed_CacheCompressed_MoveElision,1,128,NVIDIA A100-PCIE-40GB,147456,0.0003562003266221533,0.00035592873697169123,0.0003558322589378804,0.0003564325994811952
Absorbed_CacheCompressed_MoveElision,1,256,NVIDIA A100-PCIE-40GB,294912,0.00036137725862984857,0.00036122030299156905,0.00036121805594302713,0.0003614579834975302
Absorbed_CacheCompressed_MoveElision,1,512,NVIDIA A100-PCIE-40GB,589824,0.00036235858174040917,0.0003622872640844434,0.0003621802155394107,0.0003625012891134247
Absorbed_CacheCompressed_MoveElision,1,1024,NVIDIA A100-PCIE-40GB,1179648,0.000371931757312268,0.0003718194628600031,0.00037180945288855583,0.00037199791450984773
Absorbed_CacheCompressed_MoveElision,1,2048,NVIDIA A100-PCIE-40GB,2359296,0.00038557105363967525,0.0003854911900125444,0.00038544857350643726,0.0003856536019593477
